lib_name,lib_code
TU642+.2混凝土搅拌机,TU642+.2
TU642+.3混凝土拌合附属装置,TU642+.3
TU643混凝土及砂浆、胶泥喷射机,TU643
TU644灌浆机械与设备,TU644
TU645混凝土捣实机,TU645
TU646混凝土、砂浆输送机械,TU646
TU647钢筋混凝土预制构件机械设备,TU647
TU648真空作业机械与设备,TU648
TU649钢筋加工机械与设备,TU649
TU65砖瓦砌筑机具、粉刷机具和装修机具,TU65
TU651砌砖机具,TU651
TU652瓦工机具、粉刷机具,TU652
TU653各种建筑结构砌筑机具,TU653
TU654装修机械设备,TU654
TU655砖瓦运输设备,TU655
TU656简单砌筑施工机具,TU656
TU657油漆工机具,TU657
TU66压实机械,TU66
TU661静作用压实机械,TU661
TU662夯和夯实机,TU662
TU663复合作用压实机,TU663
TU664斜面压实机,TU664
TU665特种断面压实机,TU665
TU666土方工程表层加固机械,TU666
TU67桩工机械,TU67
TU681挖泥船、卸泥船、运泥船,TU681
TU687管道铺设机械,TU687
TU688金属加工工具,TU688
TU689机器人在建筑施工中的应用,TU689
TU69其他建筑机械和工具,TU69
TU7建筑施工,TU7
TU71施工管理,TU71
TU711施工标准、规范、规程,TU711
TU712技术管理,TU712
TU712+.1施工调度管理,TU712+.1
TU712+.2施工监督,TU712+.2
TU712+.3质量检查,TU712+.3
TU712+.4事故检查和处理,TU712+.4
TU712+.5工程验收,TU712+.5
TU713设备管理,TU713
TU714安全管理,TU714
TU72施工组织与计划,TU72
TU721施工组织,TU721
TU721+.1施工准备工作,TU721+.1
TU721+.2施工现场组织、管理工作,TU721+.2
TU721+.3施工组织法,TU721+.3
TU721+.4施工管理组织、劳动组织,TU721+.4
TU722施工计划,TU722
TU723施工计划管理,TU723
TU723.1施工合同,TU723.1
TU723.2投标,TU723.2
TU723.3造价管理,TU723.3
TU725统计工作,TU725
TU726施工运输及储藏管理计划,TU726
TU73施工设备,TU73
TU731现场设备,TU731
TU731.1施工现场布置,TU731.1
TU731.2脚手架,TU731.2
TU731.3动力设备,TU731.3
TU731.4照明设备,TU731.4
TU731.5供水设备,TU731.5
TU731.6安全设备,TU731.6
TU732运输设备,TU732
TU733施工场地、临时工程设施,TU733
TU74施工技术,TU74
TU741工业化施工,TU741
TU741.1机械化施工,TU741.1
TU741.2工厂化施工,TU741.2
TU741.3自动化施工,TU741.3
TU742冬季施工,TU742
TU743雨季施工,TU743
TU744特殊条件下施工,TU744
TU745各种建筑物的施工,TU745
TU745.1高层建筑物施工,TU745.1
TU745.2大跨度建筑物施工,TU745.2
TU745.3地下建筑物施工,TU745.3
TU745.39水下建筑物施工,TU745.39
TU745.4特殊建筑物施工,TU745.4
TU745.5民用建筑施工,TU745.5
TU745.6农业建筑施工,TU745.6
TU745.7工业建筑施工,TU745.7
TU745.9其他,TU745.9
TU746建筑物保养、检修、拆毁,TU746
TU746.1建筑物损坏与坍陷,TU746.1
TU746.2建筑物的保养、检查、清洁,TU746.2
TU746.3建筑物的维修、改建、翻新,TU746.3
TU746.4建筑物的迁移,TU746.4
TU746.5拆毁作业,TU746.5
TU75各项工程与工种,TU75
TU751土石方工程,TU751
TU751+.1土石运输,TU751+.1
TU751+.2清除开挖,TU751+.2
TU751+.3挖方挖壕,TU751+.3
TU751+.4填方、整平、滚压、夯实,TU751+.4
TU751+.5堤、围堰,TU751+.5
TU751+.6土石方稳定,TU751+.6
TU751+.7土石方保持、路肩桩,TU751+.7
TU751+.8水力机械化施工、干法施工,TU751+.8
TU751.9爆破工程,TU751.9
TU752冻土施工、冻土工程,TU752
TU753基础工程,TU753
TU753.1施工准备与开挖,TU753.1
TU753.2承台、梁基、拱基,TU753.2
TU753.3桩基、打桩工,TU753.3
TU753.4预制砌块基础,TU753.4
TU753.5格床及其他干地基础,TU753.5
TU753.6水下基础,TU753.6
TU753.61沉箱,TU753.61
TU753.62围堰工程,TU753.62
TU753.63压缩空气（无沉箱的）,TU753.63
TU753.64沉井、井筒基础,TU753.64
TU753.65下沉管柱,TU753.65
TU753.66降水,TU753.66
TU753.67水底直接基础,TU753.67
TU753.7特种基础施工,TU753.7
TU753.8基础加固,TU753.8
TU754砖、石结构工程,TU754
TU754.1砌砖,TU754.1
TU754.2铺瓦、瓦工,TU754.2
TU754.3码石灌浆,TU754.3
TU754.4石材加工、石工,TU754.4
TU754.5土坯结构的施工,TU754.5
TU754.6砖石材料运输法,TU754.6
TU754.7冬季砖石结构施工,TU754.7
TU755混凝土与加筋混凝土工程,TU755
TU755.1混凝土骨料的制备与加工,TU755.1
TU755.2模板工程,TU755.2
TU755.2+1各种模板,TU755.2+1
TU755.2+2模板施工工艺,TU755.2+2
TU755.2+3模板工程设备,TU755.2+3
TU755.2+4模板隔离剂,TU755.2+4
TU755.2+9其他,TU755.2+9
TU755.3配筋工程,TU755.3
TU755.3+1钢筋冷加工（冷轧、拉拔）,TU755.3+1
TU755.3+2钢筋的制备,TU755.3+2
TU755.3+3钢筋的安装,TU755.3+3
TU755.3+4非金属筋的制备与安装,TU755.3+4
TU755.4混凝土的制备,TU755.4
TU755.5混凝土的运输,TU755.5
TU755.6混凝土的灌注与捣固,TU755.6
TU755.6+1振动器捣固,TU755.6+1
TU755.6+2真空作业法,TU755.6+2
TU755.6+3压力灌浆法,TU755.6+3
TU755.6+4振动灌浆法,TU755.6+4
TU755.6+5喷浆法,TU755.6+5
TU755.6+6无模浇注法,TU755.6+6
TU755.6+7巨块浇注法,TU755.6+7
TU755.6+8水下浇注法,TU755.6+8
TU755.7混凝土的养护、拆模及缺陷的补救,TU755.7
TU755.8冬季施工法,TU755.8
TU755.9特种混凝土结构施工法,TU755.9
TU756加筋混凝土构件预制工程,TU756
TU756.1加筋混凝土构件的制造,TU756.1
TU756.2制品的储存与运输,TU756.2
TU756.4各种预制构件,TU756.4
TU756.4+1柱,TU756.4+1
TU756.4+2梁、拱,TU756.4+2
TU756.4+3屋梁、桁架,TU756.4+3
TU756.4+4板、楼板,TU756.4+4
TU756.4+5大型砌块、大型墙板,TU756.4+5
TU756.4+6薄壳,TU756.4+6
TU756.4+7楼梯,TU756.4+7
TU756.4+8盒子间,TU756.4+8
TU756.4+9其他预制构件,TU756.4+9
TU757预应力加筋混凝土构件工程,TU757
TU757.1加预应力方法,TU757.1
TU757.1+1直接法,TU757.1+1
TU757.1+2间接法,TU757.1+2
TU757.1+3先张法,TU757.1+3
TU757.1+4后张法,TU757.1+4
TU757.1+5后张自锚法,TU757.1+5
TU757.1+6自张法,TU757.1+6
TU757.1+7机械张拉法,TU757.1+7
TU757.1+8电热法,TU757.1+8
TU757.1+9连续配筋法,TU757.1+9
TU757.2预应力筋的锚固与夹具,TU757.2
TU757.3预应力加筋混凝土构件制造设备,TU757.3
TU757.4各种预应力加筋混凝土结构物,TU757.4
TU758安装工程,TU758
TU758.1房屋结构安装,TU758.1
TU758.11金属结构安装,TU758.11
TU758.12混凝土与加筋混凝土预制件安装,TU758.12
TU758.13其他结构安装,TU758.13
TU758.14构件的连接与填缝,TU758.14
TU758.15安装方法,TU758.15
TU758.16金属构件的加工工艺,TU758.16
TU758.7房屋设备安装,TU758.7
TU758.1房屋结构安装,TU758.1
TU758.11金属结构安装,TU758.11
TU758.12混凝土与加筋混凝土预制件安装,TU758.12
TU758.13其他结构安装,TU758.13
TU758.14构件的连接与填缝,TU758.14
TU758.15安装方法,TU758.15
TU758.16金属构件的加工工艺,TU758.16
TU758.7房屋设备安装,TU758.7
TU759竹木结构工程,TU759
TU759.1木工、框架制造、木接合件,TU759.1
TU759.2临时木结构,TU759.2
TU759.3重型木结构工程,TU759.3
TU759.4轻体竹、木结构工程,TU759.4
TU759.5细木工,TU759.5
TU759.6叠合木结构工程,TU759.6
TU759.7胶合木结构工程,TU759.7
TU759.8胶合纤维板（刨花板）结构工程,TU759.8
TU759.9竹作工程,TU759.9
TU759.1木工、框架制造、木接合件,TU759.1
TU759.2临时木结构,TU759.2
TU759.3重型木结构工程,TU759.3
TU759.4轻体竹、木结构工程,TU759.4
TU759.5细木工,TU759.5
TU759.6叠合木结构工程,TU759.6
TU759.7胶合木结构工程,TU759.7
TU759.8胶合纤维板（刨花板）结构工程,TU759.8
TU759.9竹作工程,TU759.9
TU758安装工程,TU758
TU759竹木结构工程,TU759
TU761特种建筑工程的施工技术,TU761
TU761.1防护工程,TU761.1
TU761.1+1防水、防潮工程,TU761.1+1
TU761.1+2隔热、保温工程,TU761.1+2
TU761.1+3防腐蚀工程,TU761.1+3
TU761.1+4防射线工程、防冲击波工程、防毒工程,TU761.1+4
TU761.1+5防磁工程,TU761.1+5
TU761.1+9其他防护工程,TU761.1+9
TU761.2炉工程、灶工程、窑工程、烟囱工程,TU761.2
TU761.3塔形、柱形及容积形构筑物工程,TU761.3
TU761.4地下建筑工程,TU761.4
TU761.5水下建筑工程,TU761.5
TU761.6高层建筑工程,TU761.6
TU765房屋结构施工,TU765
TU767建筑装饰、装修工程,TU767
TU767+.1粉刷工程,TU767+.1
TU767+.2贴面、裱糊工程,TU767+.2
TU767+.3油漆、彩绘工程,TU767+.3
TU767+.4地板、地面铺设,TU767+.4
TU767+.5外墙、屋顶装修,TU767+.5
TU767+.6玻璃安装工程,TU767+.6
TU767+.7内部装饰,TU767+.7
TU767+.8塑造工程,TU767+.8
TU767+.9其他装修、装饰工程,TU767+.9
TU8房屋建筑设备,TU8
TU-80建筑艺术理论,TU-80
TU-85建筑艺术与其他艺术和科学的关系,TU-85
TU-86建筑风格、流派及作品评价,TU-86
TU-87建筑艺术作品的保护、修缮和仿造,TU-87
TU-88建筑艺术图集,TU-88
TU-89建筑艺术史,TU-89
TU81管道设备,TU81
TU82房屋卫生技术设备,TU82
TU83空气调节、采暖、通风及其设备,TU83
TU84煤气设备,TU84
TU85机电设备,TU85
TU86降温与保温（隔热）设备,TU86
TU87消声、隔声设备,TU87
TU88照明设备,TU88
TU89安全设备,TU89
TU9地下建筑,TU9
TU91地下建筑理论、勘测与计算,TU91
TU92地下建筑设计,TU92
TU93地下建筑结构,TU93
TU94地下建筑施工、施工机械与设备,TU94
TU96地下建筑设备,TU96
TU97高层建筑,TU97
TU98区域规划、城乡规划,TU98
TU99市政工程,TU99
TV水利工程,TV
TV-9水利经济,TV-9
TV91运渠(运河、渠道)工程,TV91
TV92港湾工程,TV92
TV93农田水利工程,TV93
TV1水利工程基础科学,TV1
TV11水文学,TV11
TV12工程水文学,TV12
TV121径流,TV121
TV121+.1降水径流,TV121+.1
TV121+.2地面径流,TV121+.2
TV121+.3地下径流,TV121+.3
TV121+.4河川径流,TV121+.4
TV121+.5枯季径流,TV121+.5
TV121+.6融雪径流,TV121+.6
TV121+.7产流、汇流,TV121+.7
TV121+.9其他,TV121+.9
TV122洪水,TV122
TV122+.1暴雨洪水,TV122+.1
TV122+.2历史洪水,TV122+.2
TV122+.3设计、校核洪水,TV122+.3
TV122+.4溃坝洪水,TV122+.4
TV122+.5洪峰、洪量、洪水过程线,TV122+.5
TV122+.9其他,TV122+.9
TV123水文观测（测验）,TV123
TV124水文预报,TV124
TV125降水,TV125
TV13水力学,TV13
TV131水力理论、计算、实验,TV131
TV131.1水静力学,TV131.1
TV131.2水动力学,TV131.2
TV131.2+1层流、紊流,TV131.2+1
TV131.2+2水流阻力、水头损失,TV131.2+2
TV131.2+9其他,TV131.2+9
TV131.3水流,TV131.3
TV131.3+1冲击波、滚波,TV131.3+1
TV131.3+2气穴（空穴）、气蚀（空蚀）,TV131.3+2
TV131.3+3压力脉动与振动,TV131.3+3
TV131.3+4水流掺气,TV131.3+4
TV131.3+9其他,TV131.3+9
TV131.4水力计算,TV131.4
TV131.6水工试验,TV131.6
TV131.61水工模型试验,TV131.61
TV131.61+1正态模型,TV131.61+1
TV131.61+2变态模型,TV131.61+2
TV131.61+3整体模型,TV131.61+3
TV131.61+4断向模型,TV131.61+4
TV131.61+5定床模型,TV131.61+5
TV131.61+6动床模型,TV131.61+6
TV131.61+7减压模型,TV131.61+7
TV131.61+8气流模型,TV131.61+8
TV131.61+9其他,TV131.61+9
TV131.63水力机械试验,TV131.63
TV131.65水流模型观测,TV131.65
TV131.66设备与仪器,TV131.66
TV132孔流和堰流,TV132
TV132+.1孔流,TV132+.1
TV132+.11孔口出流,TV132+.11
TV132+.12管嘴出流,TV132+.12
TV132+.13闸孔出流,TV132+.13
TV132+.2堰流,TV132+.2
TV132+.21宽顶堰,TV132+.21
TV132+.22实用堰,TV132+.22
TV132+.23薄壁堰,TV132+.23
TV132+.24窄梁堰,TV132+.24
TV132+.29其他,TV132+.29
TV133河渠水力学,TV133
TV133.1恒定流,TV133.1
TV133.2非恒定流,TV133.2
TV134管流水力学,TV134
TV134.1有压管道非恒定流,TV134.1
TV134.2有压管道恒定流,TV134.2
TV134.3明满过渡流,TV134.3
TV134.4可压缩流,TV134.4
TV134.9其他,TV134.9
TV135工程水力学（水工建筑水力学）,TV135
TV135.1枢纽水力学,TV135.1
TV135.2泄水建筑物水力学,TV135.2
TV135.2+1底流消能与水跃,TV135.2+1
TV135.2+2面流消能,TV135.2+2
TV135.2+3挑流消能,TV135.2+3
TV135.2+9其他,TV135.2+9
TV135.3渠系建筑物水力学,TV135.3
TV135.4通航建筑物水力学,TV135.4
TV135.5施工水力学,TV135.5
TV135.6港工建筑物水力学,TV135.6
TV135.9其他,TV135.9
TV136水力机械水力学,TV136
TV136+.1水轮机水力学,TV136+.1
TV136+.2水泵水力学,TV136+.2
TV136+.3泥浆泵水力学,TV136+.3
TV137工业水力学,TV137
TV138地下水动力学,TV138
TV139.1渗流水力学,TV139.1
TV139.11渗流理论,TV139.11
TV139.14渗流计算,TV139.14
TV139.16模型试验,TV139.16
TV139.2波浪水力学,TV139.2
TV139.2+1波浪要素与理论,TV139.2+1
TV139.2+2自然波,TV139.2+2
TV139.2+21风成波,TV139.2+21
TV139.2+22驻（立）波,TV139.2+22
TV139.2+23击岸波、海浪,TV139.2+23
TV139.2+3工程波浪,TV139.2+3
TV139.2+31溃坝波,TV139.2+31
TV139.2+32滑坡波,TV139.2+32
TV139.2+33放水波,TV139.2+33
TV139.2+34水下爆破波,TV139.2+34
TV139.2+4波浪观测与推算,TV139.2+4
TV139.2+5波浪试验,TV139.2+5
TV139.2+6波浪对建筑物的作用,TV139.2+6
TV139.2+9其他,TV139.2+9
TV14泥沙动力学、河流动力学,TV14
TV141泥沙性质、泥沙来源,TV141
TV141+.1物理性质,TV141+.1
TV141+.2化学性质,TV141+.2
TV141+.3泥沙来源,TV141+.3
TV142泥沙运动,TV142
TV142+.1起动、悬浮、沉降,TV142+.1
TV142+.2推移质运动,TV142+.2
TV142+.3悬浮质运动,TV142+.3
TV142+.4沙垄、沙浪,TV142+.4
TV143河流动力学,TV143
TV143+.1紊动与泥沙,TV143+.1
TV143+.2环流,TV143+.2
TV143+.3河道稳定,TV143+.3
TV143+.4河流挟沙,TV143+.4
TV143+.5河床糙率,TV143+.5
TV143+.6高含沙水率,TV143+.6
TV144泥石流,TV144
TV145水库泥沙,TV145
TV145+.1库区冲淤,TV145+.1
TV145+.2异重流,TV145+.2
TV145+.21异重流特性,TV145+.21
TV145+.22异重流形成和稳定,TV145+.22
TV145+.23异重流试验,TV145+.23
TV145+.24异重流观测,TV145+.24
TV145+.3泥沙分析,TV145+.3
TV146渠系泥沙,TV146
TV146+.1渠道冲淤,TV146+.1
TV146+.2渠道放淤,TV146+.2
TV146+.3稳定渠道,TV146+.3
TV147河道演变,TV147
TV147+.1河道的形成与通性,TV147+.1
TV147+.2河相关系,TV147+.2
TV147+.3冲积河流水力学,TV147+.3
TV147+.4河流交汇区的河道演变,TV147+.4
TV147+.5水工建筑物上下游河道演变及预测,TV147+.5
TV148河口、港湾、海岸泥沙,TV148
TV148+.1河口泥沙,TV148+.1
TV148+.2河口环流,TV148+.2
TV148+.3河口动力地貌,TV148+.3
TV148+.4河口盐水入侵对泥沙的影响,TV148+.4
TV148+.5潮汐、波浪对泥沙的作用,TV148+.5
TV148+.6港湾淤积,TV148+.6
TV148+.7沿岸流输沙,TV148+.7
TV148+.9其他,TV148+.9
TV149泥沙测验和试验研究,TV149
TV149.1泥沙测试,TV149.1
TV149.2模型试验,TV149.2
TV149.3试验仪器、设备、材料,TV149.3
TV15世界各国河流泥沙,TV15
TV152中国,TV152
TV16土力学,TV16
TV21水资源调查与水利规划,TV21
TV211水利调查,TV211
TV211.1水资源调查,TV211.1
TV211.1+1地面水资源,TV211.1+1
TV211.1+2地下水资源,TV211.1+2
TV211.1+3冰雪资源,TV211.1+3
TV211.1+4水能（水力、水电）资源,TV211.1+4
TV211.1+5海水动力资源,TV211.1+5
TV211.2水文调查,TV211.2
TV211.3水利事业调查,TV211.3
TV212水利规划、水电规划,TV212
TV212.1全国规划,TV212.1
TV212.2地区规划,TV212.2
TV212.3跨流域规划,TV212.3
TV212.4流域规划,TV212.4
TV212.5各种专业规划,TV212.5
TV212.5+1河网化规划,TV212.5+1
TV212.5+2河流治理规划,TV212.5+2
TV212.5+3防洪除涝规划,TV212.5+3
TV212.5+4灌溉排水规划,TV212.5+4
TV212.5+5治碱规划,TV212.5+5
TV213水资源开发,TV213
TV213.1海洋水利开发,TV213.1
TV213.2江河水利开发,TV213.2
TV213.3湖泊水利开发,TV213.3
TV213.4水利资源的管理、保护与改造,TV213.4
TV213.9水利资源综合利用,TV213.9
TV214水利计算,TV214
TV22水工勘测、水工设计,TV22
TV221水工勘测,TV221
TV221.1地形工程测量,TV221.1
TV221.2工程地质和水文地质勘探,TV221.2
TV222水工设计,TV222
TV222.1水工设计程序及制图,TV222.1
TV222.2计算技术,TV222.2
TV222.5定型化、标准化,TV222.5
TV223地基基础及其加固,TV223
TV223.1岩石性质及其测定,TV223.1
TV223.2非岩石地基及其加固,TV223.2
TV223.2+1承载能力、应力分布、滑动、变形、沉陷,TV223.2+1
TV223.2+2桩加固,TV223.2+2
TV223.2+3机械加固,TV223.2+3
TV223.2+4预应加固,TV223.2+4
TV223.2+5爆炸加固,TV223.2+5
TV223.2+6化学加固及电化学加固,TV223.2+6
TV223.2+7冰冻加固,TV223.2+7
TV223.2+9其他,TV223.2+9
TV223.3岩石地基和半岩石地基及其加固,TV223.3
TV223.3+1岩基和半岩基内应力分布、稳定、滑动,TV223.3+1
TV223.3+2断层和破碎带处理,TV223.3+2
TV223.3+3岩溶和喀斯特处理,TV223.3+3
TV223.3+4加固措施,TV223.3+4
TV223.4水工建筑物的渗流和防渗,TV223.4
TV223.4+1防渗铺盖,TV223.4+1
TV223.4+2截水墙、防渗墙,TV223.4+2
TV223.4+3防渗帷幕,TV223.4+3
TV223.5地基排水,TV223.5
TV223.6地基渗透计算与试验,TV223.6
TV223.7基础地震反应,TV223.7
TV3水工结构,TV3
TV31结构理论和计算,TV31
TV311结构静力学,TV311
TV312结构动力学,TV312
TV313结构断裂力学,TV313
TV314结构计算与设计,TV314
TV315结构温度应力与徐变,TV315
TV32结构试验,TV32
TV32+1结构模型试验,TV32+1
TV32+2模拟试验,TV32+2
TV32+3振动试验,TV32+3
TV33混凝土结构和加筋混凝土结构,TV33
TV331混凝土结构,TV331
TV332钢筋混凝土、预应力钢筋混凝土结构,TV332
TV332.1杆件结构,TV332.1
TV332.11柱,TV332.11
TV332.12梁、曲梁,TV332.12
TV332.13框架、刚架,TV332.13
TV332.14桁架、拱架,TV332.14
TV332.15排架,TV332.15
TV332.19其他,TV332.19
TV332.2板形结构,TV332.2
TV332.3钢筋、钢丝网水泥管件,TV332.3
TV332.4薄壁结构,TV332.4
TV332.5空间网架,TV332.5
TV332.9其他,TV332.9
TV333少筋钢筋混凝土结构,TV333
TV334装配式钢筋混凝土结构,TV334
TV335钢、混凝土组合结构,TV335
TV339其他加筋混凝土结构,TV339
TV34金属结构,TV34
TV35非金属结构,TV35
TV36水下结构,TV36
TV37拱和薄壳结构,TV37
TV39其他,TV39
TV4水工材料,TV4
TV41水工材料试验,TV41
TV42水泥、集料（骨料）、掺加料和外加剂,TV42
TV42+1水泥,TV42+1
TV42+2集料（骨料）,TV42+2
TV42+3掺和料,TV42+3
TV42+4外加剂,TV42+4
TV43水工混凝土和砂浆,TV43
TV431水工混凝土,TV431
TV431+.1干硬性贫混凝土,TV431+.1
TV431+.2大流动性混凝土,TV431+.2
TV431+.3纤维混凝土,TV431+.3
TV431+.4无砂大孔混凝土,TV431+.4
TV431+.5沥青混凝土,TV431+.5
TV431+.6聚合物混凝土,TV431+.6
TV431+.9其他,TV431+.9
TV432砂浆,TV432
TV432+.1水泥砂浆,TV432+.1
TV432+.2水泥粘土砂浆,TV432+.2
TV432+.3水泥石灰砂浆,TV432+.3
TV432+.4防水砂浆,TV432+.4
TV432+.5抹面砂浆,TV432+.5
TV432+.6小石子水泥砂浆,TV432+.6
TV432+.7沥青砂浆,TV432+.7
TV432+.8树脂砂浆,TV432+.8
TV432+.9其他,TV432+.9
TV44防渗材料和止水材料,TV44
TV441防渗材料,TV441
TV441+.1甲凝、丙凝、丙强,TV441+.1
TV441+.2水玻璃（硅酸钠）,TV441+.2
TV441+.3环氧树脂,TV441+.3
TV441+.4铬木素,TV441+.4
TV441+.5聚氨脂（氰凝）,TV441+.5
TV442止水材料,TV442
TV442+.1沥青、地沥青,TV442+.1
TV442+.2乳化沥青（沥青乳剂）,TV442+.2
TV442+.3塑料止水带、止水片,TV442+.3
TV442+.4橡胶止水带,TV442+.4
TV442+.5沥青油毡、油纸,TV442+.5
TV442+.6防水油膏,TV442+.6
TV442+.9其他,TV442+.9
TV443防渗土料,TV443
TV443+.1粘土、亚粘土,TV443+.1
TV443+.2粘壤土、壤土,TV443+.2
TV443+.3膨润土,TV443+.3
TV443+.9其他,TV443+.9
TV45气硬性胶结材料,TV45
TV46环氧树脂胶结材料,TV46
TV47防腐材料,TV47
TV48金属材料,TV48
TV49其他,TV49
TV5水利工程施工,TV5
TV51施工计划和管理,TV51
TV511施工计划,TV511
TV512施工组织与管理,TV512
TV513劳动保护和安全技术,TV513
TV52施工技术,TV52
TV521冬季施工、雨季施工,TV521
TV522现场测定和野外试验,TV522
TV523施工质量控制与检查,TV523
TV53施工机械与设备,TV53
TV53+1动力机械,TV53+1
TV53+2起重运输机械,TV53+2
TV53+3抽水机械,TV53+3
TV53+4土石方开挖机械,TV53+4
TV53+5挖泥机械、排泥机械、破冰机械,TV53+5
TV53+6混凝土和砂浆施工机械与设备,TV53+6
TV53+7压实机械,TV53+7
TV53+8.1防渗墙施工机械,TV53+8.1
TV53+8.2桩工机械,TV53+8.2
TV53+8.3钻探机械,TV53+8.3
TV53+8.4施工仪器仪表,TV53+8.4
TV53+9其他,TV53+9
TV54各种工程、工种,TV54
TV541土石方工程,TV541
TV541+.1坝体填筑、压实,TV541+.1
TV541+.2水力冲填坝,TV541+.2
TV542爆破工程,TV542
TV542+.4岩塞爆破,TV542+.4
TV542+.5水下爆破,TV542+.5
TV542+.6定向爆破筑坝,TV542+.6
